"|","|__i","|__lc","|__m","|__n","|__ri","|__rm","|__rn","|__sc","|__t","|__time"
"1530537494333","112894370020260664055","0","6""43 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:48 PM","1530537494333"
"1530537527733","107956473898150973859","0","what is current status?? ","Sagar Raut","","","","0","02 Jul 06:48 PM","1530537527733"
"1530537701719","108813131335034602381","0","whats status of Karjat train from thane  7 pm","Shravan Chougule","","","","0","02 Jul 06:51 PM","1530537701719"
"1530537707550","112894370020260664055","0","6:46 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:51 PM","1530537707550"
"1530537729374","112894370020260664055","0","6:48 CSMT slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:52 PM","1530537729374"
"1530537732899","103298344699246980257","0","Are the trains running on time? is it raining heavily in thane and dombivili?  (sent from Vikhroli)","Hinal Tejani","","","","0","02 Jul 06:52 PM","1530537732899"
"1530537751824","113574392715964092494","0","6:46 kalyan fast train shortly arriving on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 06:52 PM","1530537751824"
"1530537758107","112894370020260664055","0","6:51 Badlapur slow local train arrives shortly at platform no 3 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:52 PM","1530537758107"
"1530537767926","113574392715964092494","0","6:52 titwala slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 06:52 PM","1530537767926"
"1530537784149","112894370020260664055","0","6:47 Ambernath fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","1","02 Jul 06:53 PM","1530537784149"
"1530537791552","113574392715964092494","1","6:46 kalyan fast train arrived on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 06:53 PM","1530537791552"
"1530537801912","102867412703921233832","0","whats the status of kurla local? (sent from Chinchpokli Stn.)","Mayank Mehta","","","","0","02 Jul 06:53 PM","1530537801912"
"1530537882434","100029763131254372085","1","are train running on time (sent from Vikhroli)","Subhashini Shinde","","","","0","02 Jul 06:54 PM","1530537882434"
"1530537927628","108207047512486768328","0","hi","Nivrutti Talole","","","","0","02 Jul 06:55 PM","1530537927628"
"1530537959248","113574392715964092494","0","6:49 asangeon fast train shortly arriving on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 06:55 PM","1530537959248"
"1530537961823","112894370020260664055","0","6:55 Dombivli slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:56 PM","1530537961823"
"1530537982614","113574392715964092494","0","6:52 titwala slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 06:56 PM","1530537982614"
"1530538003238","106570640883219508804","0","train on time or late","Nitin Jadhav","","","","0","02 Jul 06:56 PM","1530538003238"
"1530538003420","113574392715964092494","0","6:49 asangeon fast train arrived on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 06:56 PM","1530538003420"
"1530538006590","105014083696974543229","0","are the trains on time towards Kalyan (sent from Thane)","SWATI BANE","","","","0","02 Jul 06:56 PM","1530538006590"
"1530538013853","112894370020260664055","0","6:53 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:56 PM","1530538013853"
"1530538028110","112894370020260664055","0","6:50 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:57 PM","1530538028110"
"1530538048460","103298344699246980257","0","with the given updates by Thane & Dadar User above, i guess trains are on time.  (sent from Vikhroli)","Hinal Tejani","","","","0","02 Jul 06:57 PM","1530538048460"
"1530538197050","112894370020260664055","0","6:57 Dadar slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 06:59 PM","1530538197050"
"1530538208294","115405164749133248568","0","status of kurla local? (sent from Dadar Stn.)","Tejas Thakur","","","","0","02 Jul 07:00 PM","1530538208294"
"1530538228484","112894370020260664055","0","7:00 Karjat fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:00 PM","1530538228484"
"1530538249705","112894370020260664055","0","6:58 kalyan slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:00 PM","1530538249705"
"1530538348335","106257950383045376254","0","asangaon fast train 7.04 status ??? (sent from Vikhroli)","Nilesh Chougule","","","","0","02 Jul 07:02 PM","1530538348335"
"1530538391912","106570640883219508804","1","trust there is no train delay by rain? ","Nitin Jadhav","","","","0","02 Jul 07:03 PM","1530538391912"
"1530538526774","104547752582847384761","0","cst to karjat train on time  (sent from Vidyavihar Stn.)","akshay dj","","","","0","02 Jul 07:05 PM","1530538526774"
"1530538542033","113574392715964092494","0","7:00 dombivli  slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:05 PM","1530538542033"
"1530538556016","113574392715964092494","0","7:11 kalyan slow train shortly arriving on platform 2 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:05 PM","1530538556016"
"1530538568876","110198496680731038298","0","thanks (sent from Sanpada Stn.)","Vikas Khade","100466918682901303778","FAST local 5 to 7 minutes late","Atharva Kadegaonkar","0","02 Jul 07:06 PM","1530538568876"
"1530538621453","113574392715964092494","1","7:04 kalyan fast train shortly arriving on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:07 PM","1530538621453"
"1530538624334","107185239431235699147","0","is 7.13 kalyan fast from dadar on time  (sent from Khar Road Stn.)","Suraj Makhija","","","","0","02 Jul 07:07 PM","1530538624334"
"1530538656450","107185239431235699147","0","is 7.13 kalyan fast from dadar on time  (sent from Khar Road Stn.)","Suraj Makhija","","","","0","02 Jul 07:07 PM","1530538656450"
"1530538671815","113574392715964092494","0","7:04 thane slow train shortly arriving on platform 1 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:07 PM","1530538671815"
"1530538681700","112894370020260664055","0","7:06 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:08 PM","1530538681700"
"1530538762548","106257950383045376254","0","👍👍👍👍 (sent from Vikhroli Stn.)","Nilesh Chougule","","","","0","02 Jul 07:09 PM","1530538762548"
"1530539017865","107194596384383151113","0","hi","तेजस्विनी यादव","","","","0","02 Jul 07:13 PM","1530539017865"
"1530539025948","107194596384383151113","0","hi","तेजस्विनी यादव","","","","0","02 Jul 07:13 PM","1530539025948"
"1530539036005","107194596384383151113","0","hi","तेजस्विनी यादव","","","","1","02 Jul 07:13 PM","1530539036005"
"1530539052090","112894370020260664055","0","7:10 Dadar slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","1","02 Jul 07:14 PM","1530539052090"
"1530539066422","112894370020260664055","0","7:08 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:14 PM","1530539066422"
"1530539083339","112894370020260664055","0","7:13 kalyan slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:14 PM","1530539083339"
"1530539412602","113574392715964092494","0","7:10 cst fast train arrived on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:20 PM","1530539412602"
"1530539442049","113574392715964092494","0","7:23 cst slow train shortly arriving on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:20 PM","1530539442049"
"1530539501530","113574392715964092494","0","7:16 thane slow train arrived on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:21 PM","1530539501530"
"1530539520291","116614647777890662479","0","what about Vidharbha express? Is it running on time? (sent from Dadar Stn.)","Chintamani Joshi","","","","0","02 Jul 07:22 PM","1530539520291"
"1530539547218","113574392715964092494","0","7:19 kalyan slow train arrived on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:22 PM","1530539547218"
"1530539608845","112557196497811257523","0","central line train are on  regural time ? please update","Shashikant Balgude","","","","0","02 Jul 07:23 PM","1530539608845"
"1530539610806","113574392715964092494","0","6:36 cst fast train left from platform no 6 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:23 PM","1530539610806"
"1530539687560","113574392715964092494","0","7:13 cst fast train arrived on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:24 PM","1530539687560"
"1530539697252","112894370020260664055","0","7""22 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:24 PM","1530539697252"
"1530539719133","112894370020260664055","0","7:24 Titwala fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:25 PM","1530539719133"
"1530539722690","115080079424258041328","0","what is the train from cat to Thane status (sent from Elphinstone Road Stn.)","Riya Mondkar","","","","0","02 Jul 07:25 PM","1530539722690"
"1530539973555","116522037165238722374","0","Someone accidentally pulled a chain on Panchvati Express just before Kalyan, expect delays in down fast trains.. (sent from Kalyan)","Rohan Nargolkar","","","","0","02 Jul 07:29 PM","1530539973555"
"1530540013100","112894370020260664055","1","7:30 CSMT slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:30 PM","1530540013100"
"1530540056853","113574392715964092494","0","7:21 cst fast train shortly arriving on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:30 PM","1530540056853"
"1530540089311","113574392715964092494","0","7:21 cst fast train arrived on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:31 PM","1530540089311"
"1530540099949","105927560346586008629","0","7.28 Badlapur Fast train arrived at dadar (sent from Dadar Stn.)","Deval Singh","","","","0","02 Jul 07:31 PM","1530540099949"
"1530540203251","112894370020260664055","0","7:30 Titwala slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:33 PM","1530540203251"
"1530540208544","114619110239023324610","0","7:52 Ambernath fast status ?","Jai Sachdev","","","","0","02 Jul 07:33 PM","1530540208544"
"1530540209336","112563196211544787980","0","position of central line train from curray rd? (sent from Lower Parel Stn.)","chaitanya vedak","","","","0","02 Jul 07:33 PM","1530540209336"
"1530540223562","113574392715964092494","0","7:21 cst fast train left from platform no 6 (sent from Dadar Stn.)","Dadar User","","","","0","02 Jul 07:33 PM","1530540223562"
"1530540475760","112894370020260664055","0","7:33 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:37 PM","1530540475760"
"1530540512586","112894370020260664055","0","7:35 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:38 PM","1530540512586"
"1530540528452","112894370020260664055","0","7:37 Dombivli slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:38 PM","1530540528452"
"1530540555139","112894370020260664055","0","7:35 Ambernath fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:39 PM","1530540555139"
"1530540570515","112894370020260664055","0","7:38 CSMT slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 07:39 PM","1530540570515"
"1530540600628","108574339994630221452","0","15coach train from CST to Kalyan has left or not (sent from Dadar Stn.)","Jyothi Salian","","","","0","02 Jul 07:40 PM","1530540600628"
"1530540633443","108844553315443377212","0","Trains running towards CST are running late by 15 to 20mins (sent from Bhandup Stn.)","Shailesh Ajbani","","","","0","02 Jul 07:40 PM","1530540633443"
"1530540665863","110848668441034624653","0","dadar (sent from Goregaon)","Rajesh Mundra","","","","0","02 Jul 07:41 PM","1530540665863"
"1530540731889","100431910946072322513","0","any update","Mandar Pradhan","","","","0","02 Jul 07:42 PM","1530540731889"
"1530540740916","113472772796142614895","0","send me today's delays time  12118 manmad llt exp ","Rajendra Jadhav","","","","0","02 Jul 07:42 PM","1530540740916"
"1530540754339","113472772796142614895","0","at kalyan junction","Rajendra Jadhav","","","","0","02 Jul 07:42 PM","1530540754339"
"1530540805314","104634056844946972074","0","guys, central line ki trains on time h ya late hai?","Namita Naik","","","","0","02 Jul 07:43 PM","1530540805314"
"1530540805477","108574339994630221452","0","what is status of 15 coach Kalyan train from cst (sent from Dadar Stn.)","Jyothi Salian","","","","0","02 Jul 07:43 PM","1530540805477"
"1530540821141","104634056844946972074","0","plz update..","Namita Naik","","","","0","02 Jul 07:43 PM","1530540821141"
"1530540822872","113787925822057007048","0","please update current running status of train running from cstm to badlapur (sent from Dadar Stn.)","Satish Rai","","","","0","02 Jul 07:43 PM","1530540822872"
"1530541005445","105340012477027697150","0","train status from ghatkopar to badlapur??","Hemant Rajput","","","","0","02 Jul 07:46 PM","1530541005445"
"1530541062175","109081514598304235141","0","train status from vidyavihar to Thane  (sent from Vidyavihar Stn.)","rajendra borse","","","","0","02 Jul 07:47 PM","1530541062175"
"1530541125812","116065855628535361633","0","whr is the kasara  train? (sent from Ambivli Stn.)","Nitin Patil","","","","0","02 Jul 07:48 PM","1530541125812"
"1530541187229","107453044545665554416","1","@ ghatkopar trains are delayed  (sent from Ghatkopar Stn.)","Avantika Wadhavkar","","","","0","02 Jul 07:49 PM","1530541187229"
"1530541220175","104771237072952122335","0","tren status from ambernath to badlapur (sent from Ambernath Stn.)","Sandesh Khaire","","","","0","02 Jul 07:50 PM","1530541220175"
"1530541233496","115611413516765706128","1","karjat (sent from Kurla Stn.)","Vishnukant Girmaji","","","","0","02 Jul 07:50 PM","1530541233496"
"1530541252497","104771237072952122335","0","thanks (sent from Ambernath)","Sandesh Khaire","","","","0","02 Jul 07:50 PM","1530541252497"
"1530541253722","111012891029397604933","1","guys central line late by 10 min (sent from Kalyan)","Kirti Shukla","","","","0","02 Jul 07:50 PM","1530541253722"
"1530541297798","104917976773019845639","0","are the trains on central line delayed ???? (sent from Turbhe)","Neha Shaikh","","","","0","02 Jul 07:51 PM","1530541297798"
"1530541305934","104936048791418230341","1","please tell me the train status from vidyavihar to sion (sent from Kings Circle Stn.)","Lekha J","","","","0","02 Jul 07:51 PM","1530541305934"
"1530541443492","117528147107047396754","1","hi (sent from Sion Stn.)","Dakshesh Masaliya","","","","0","02 Jul 07:54 PM","1530541443492"
"1530541463211","104619955587866349763","1","central line train running late or on time (sent from Chembur)","Ajay Mahale","","","","0","02 Jul 07:54 PM","1530541463211"
"1530541607385","112824395333671159560","0","train late15mints","bharat gaikar","","","","0","02 Jul 07:56 PM","1530541607385"
"1530541633070","117990860047344270157","0","please send me central line train Status (sent from Andheri)","satish walke","","","","1","02 Jul 07:57 PM","1530541633070"
"1530541809591","117389563153588359592","0","what the situation in central line (sent from Dadar Stn.)","arvind8652","","","","1","02 Jul 08:00 PM","1530541809591"
"1530541831430","104074725248389956589","0","trains are late 15  minutes (sent from Vidyavihar Stn.)","krupa chauhan","","","","1","02 Jul 08:00 PM","1530541831430"
"1530541900580","107779770872890384395","0","are trains for Thane running??? (sent from Andheri)","Vicky Nasta","","","","0","02 Jul 08:01 PM","1530541900580"
"1530541912017","111334808632152362092","0","what is current situation from ghatkopar","Shyam Ailani","","","","0","02 Jul 08:01 PM","1530541912017"
"1530541964692","111334808632152362092","0","Trains are running late 15 minutes or more","Shyam Ailani","","","","0","02 Jul 08:02 PM","1530541964692"
"1530542019601","111397975932659034760","0","kanjur Marg to thane. train status pls. (sent from Kanjur Marg)","Ashok Kadam","","","","0","02 Jul 08:03 PM","1530542019601"
"1530542155423","104652720026382640923","0","hi","Anil Pasi","","","","0","02 Jul 08:05 PM","1530542155423"
"1530542186568","115944558133289090263","0","no train Atta kanjur to thane (sent from Bhandup)","shubham khatke","","","","0","02 Jul 08:06 PM","1530542186568"
"1530542211168","102161174862352400539","0","train r on time?","Kunal Tawde","","","","0","02 Jul 08:06 PM","1530542211168"
"1530542265159","111396198230083615187","0","central line status?","Asif Inamdar","","","","0","02 Jul 08:07 PM","1530542265159"
"1530542292075","107869842871298971419","1","Are train chalu hai Kya  (sent from Vikhroli)","SAJID SHAIKH","","","","0","02 Jul 08:08 PM","1530542292075"
"1530542310077","117872095283675193652","1","hi","Navneet Giri","","","","0","02 Jul 08:08 PM","1530542310077"
"1530542317184","116190203680063399404","0","Ha (sent from Mulund Stn.)","Karan Sen","","","","0","02 Jul 08:08 PM","1530542317184"
"1530542325226","117872095283675193652","1","Hi","Navneet Giri","","","","0","02 Jul 08:08 PM","1530542325226"
"1530542341000","116190203680063399404","1","Train chalu he pr late  he (sent from Mulund Stn.)","Karan Sen","","","","0","02 Jul 08:09 PM","1530542341000"
"1530542371468","116190203680063399404","1","7:55 ki dombivli abhi aa rhi he (sent from Mulund Stn.)","Karan Sen","","","","0","02 Jul 08:09 PM","1530542371468"
"1530542422218","112894370020260664055","0","8:06 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 08:10 PM","1530542422218"
"1530542450207","111744405471721447583","0","thane karjat kute pochli (sent from Kalva)","Nilesh Jangam","","","","0","02 Jul 08:10 PM","1530542450207"
"1530542473697","112894370020260664055","0","8:09 Dadar slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 08:11 PM","1530542473697"
"1530542489053","111744405471721447583","0","thane karjat kute pochli (sent from Kalva)","Nilesh Jangam","","","","0","02 Jul 08:11 PM","1530542489053"
"1530542599264","114947324402471908988","0","kanjur te diva janarya train time vr aahet ka","Sumit Gurav","","","","0","02 Jul 08:13 PM","1530542599264"
"1530542676960","114927804677964327372","1","Hii","अश्विनी सिंह","","","","0","02 Jul 08:14 PM","1530542676960"
"1530542691895","100985704496271421641","0","dadar to kalyan train status kya hai? (sent from Santa Cruz Stn.)","Sagar Mhatre","","","","0","02 Jul 08:14 PM","1530542691895"
"1530542734355","114927804677964327372","0","bhay all ok","अश्विनी सिंह","","","","0","02 Jul 08:15 PM","1530542734355"
"1530542753569","110063643251542379982","0","Are up trains on time...are trains for cst on time? (sent from Kalva)","Jayashri Kuckian","","","","0","02 Jul 08:15 PM","1530542753569"
"1530542794846","107118884413487267292","0","thane to badlapur train on tme? please  (sent from Thane Stn.)","manoj gangwani","","","","0","02 Jul 08:16 PM","1530542794846"
"1530542808327","108805871070672601377","0","7.40 chi dadar-ambernath local kuthe aahe?? (sent from Ghatkopar Stn.)","Rajmohan Soni","","","","0","02 Jul 08:16 PM","1530542808327"
"1530542922124","114007200896012980077","0","hh (sent from Cst Stn.)","Vikram Pawar","","","","0","02 Jul 08:18 PM","1530542922124"
"1530542943862","111452380020246674540","0","8:29 kurla he ya nahi (sent from Masjid Stn.)","Ghanshyam Patwa","","","","0","02 Jul 08:19 PM","1530542943862"
"1530542982722","101966523566307099021","0","little rainfall trains get stuck in the middle (sent from Kalva Stn.)","Rohit Jaiswal","","","","0","02 Jul 08:19 PM","1530542982722"
"1530543049160","109242927128605731601","0","is central line running late toward kalyan (sent from Kalva)","Arun Singh","","","","0","02 Jul 08:20 PM","1530543049160"
"1530543191613","114947324402471908988","0","hiii","Sumit Gurav","114927804677964327372","Hii","अश्विनी सिंह","0","02 Jul 08:23 PM","1530543191613"
"1530543208551","103174432379549404727","0","train time pe he kya (sent from Churchgate)","Abhishek Birwatkar","","","","0","02 Jul 08:23 PM","1530543208551"
"1530543208818","102187930002017709058","0","what about kurla station (sent from Kurla)","Sujeet Poojari","","","","0","02 Jul 08:23 PM","1530543208818"
"1530543217020","108526301917946148869","0"," quick reply thane to kalyan local train stats pls reply","Ajay k Chauhan","","","","0","02 Jul 08:23 PM","1530543217020"
"1530543222616","110159260974748101540","0","hi ... is 8:17 cst Thane train. left from CST ? (sent from Lower Parel Stn.)","Parin Maru","","","","0","02 Jul 08:23 PM","1530543222616"
"1530543238086","103174432379549404727","0","towards thane (sent from Churchgate)","Abhishek Birwatkar","","","","0","02 Jul 08:23 PM","1530543238086"
"1530543264756","104352234014125376623","0","trains are running on time or its delay or cancellation of train ? (sent from Churchgate)","Avani Joshi","","","","0","02 Jul 08:24 PM","1530543264756"
"1530543287079","114667266203281398517","0","8:26 kurla slow train shortly arriving on platform no 4 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:24 PM","1530543287079"
"1530543304055","114667266203281398517","0","8:22 Dombiveli slow train shortly arriving on platform no 3 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:25 PM","1530543304055"
"1530543304099","100848738872815845821","0","down train on time? (sent from Bhandup Stn.)","Suyog Ikhankar","","","","0","02 Jul 08:25 PM","1530543304099"
"1530543349522","100848738872815845821","0","hello (sent from Bhandup Stn.)","Suyog Ikhankar","114927804677964327372","Hii","अश्विनी सिंह","0","02 Jul 08:25 PM","1530543349522"
"1530543365160","109383599282293871177","0","can anyone tell if trains are on time in ghatkopar towards thane? (sent from Andheri Stn.)","It Goes On","","","","0","02 Jul 08:26 PM","1530543365160"
"1530543369744","112487182778191099107","0","since last 15 no train arrive at cst station (sent from Cst Stn.)","Being Traveller","","","","0","02 Jul 08:26 PM","1530543369744"
"1530543375348","100848738872815845821","0","central are running late i think (sent from Bhandup Stn.)","Suyog Ikhankar","104352234014125376623","trains are running on time or its delay or cancellation of train ? (sent from Churchgate)","Avani Joshi","0","02 Jul 08:26 PM","1530543375348"
"1530543421308","105702800868224600774","0","hi (sent from Vashi Stn.)","amrut ranjane","","","","0","02 Jul 08:27 PM","1530543421308"
"1530543429089","114667266203281398517","0","8:22 Dombiveli slow train arrived on platform no 3 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:27 PM","1530543429089"
"1530543447820","114667266203281398517","0","8:30 Thane fast train shortly arriving on platform no 5 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:27 PM","1530543447820"
"1530543466017","112894370020260664055","0","8:26 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 08:27 PM","1530543466017"
"1530543479910","112894370020260664055","1","8:25 kalyan slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 08:27 PM","1530543479910"
"1530543491474","112894370020260664055","0","8:24 Ambernath fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","0","02 Jul 08:28 PM","1530543491474"
"1530543506036","113059005925340133917","0","trend chal aahe ka band aahe kurla to kalyan (sent from Reay Road)","Ashish Kedar","","","","0","02 Jul 08:28 PM","1530543506036"
"1530543510946","112487182778191099107","0","Dombivali train arrived at cst station (sent from Cst Stn.)","Being Traveller","","","","0","02 Jul 08:28 PM","1530543510946"
"1530543537951","108637826715016874158","0","please update, where is 8:20 karjat from badlapur? (sent from Vangani Stn.)","Prachi Sulenavaru","","","","0","02 Jul 08:28 PM","1530543537951"
"1530543558551","111092466295344082961","0","trains are going or not. now i am at lower parel station  (sent from Lower Parel Stn.)","Chetan Girap","","","","0","02 Jul 08:29 PM","1530543558551"
"1530543573483","101778909815608112911","0","any trains delayed ","Ajay Kharat","","","","0","02 Jul 08:29 PM","1530543573483"
"1530543582383","101778909815608112911","0","for down side","Ajay Kharat","","","","0","02 Jul 08:29 PM","1530543582383"
"1530543599972","114667266203281398517","0","8:26 kurla slow train arrived on platform no 4 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:29 PM","1530543599972"
"1530543616009","114667266203281398517","0","8:22 Dombiveli slow train left from platform no 3 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:30 PM","1530543616009"
"1530543618703","116146440864934999496","0","kurla to panvel (sent from Kanjur Marg Stn.)","sumanta chakraborty","","","","0","02 Jul 08:30 PM","1530543618703"
"1530543647544","102866663073110276771","0","are trains late for central line (sent from Thane)","Neelam Keswani","","","","0","02 Jul 08:30 PM","1530543647544"
"1530543667144","113602244700979118141","0","are trains coming before time???? (sent from Lower Parel Stn.)","Vipin Singh","","","","0","02 Jul 08:31 PM","1530543667144"
"1530543692955","114667266203281398517","0","8:30 Titwala slow train shortly arriving on platform no 3 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:31 PM","1530543692955"
"1530543694729","110159260974748101540","0","has 8:17 cst Thane slow train left from CST ? (sent from Lower Parel Stn.)","Parin Maru","","","","0","02 Jul 08:31 PM","1530543694729"
"1530543745299","107481846260148849927","0","dadar 9:04 train status (sent from Dadar Stn.)","RK Sawant","","","","0","02 Jul 08:32 PM","1530543745299"
"1530543763211","113208574128273133119","0","thane <> cst trains running on normal schedule (sent from Gtb Nagar Stn.)","Harshal Shinde","","","","0","02 Jul 08:32 PM","1530543763211"
"1530543841724","103512388092816919087","0","train status","govindn jha","","","","0","02 Jul 08:34 PM","1530543841724"
"1530543849422","114667266203281398517","0","8:26 kurla slow train left from platform no 4 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:34 PM","1530543849422"
"1530543867422","114667266203281398517","0","8:30 Thane fast train arrived on platform no 5 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:34 PM","1530543867422"
"1530543869618","103512388092816919087","0","train running status","govindn jha","","","","0","02 Jul 08:34 PM","1530543869618"
"1530543895921","114667266203281398517","0","8:36 Thane slow train shortly arriving on platform no 4 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:34 PM","1530543895921"
"1530543946106","107481846260148849927","0","dadar train 9:04 thana status  (sent from Dadar Stn.)","RK Sawant","","","","0","02 Jul 08:35 PM","1530543946106"
"1530544023019","103832191891599928690","0","sabhi lokal train ki ticat mobile se kyu nahi nikalti hai      (sent from Dahisar)","Sanjay panchal","","","","0","02 Jul 08:37 PM","1530544023019"
"1530544027697","104545858037208314850","0","train status (sent from Kanjur Marg Stn.)","Siddhivinayak Vanam","","","","0","02 Jul 08:37 PM","1530544027697"
"1530544079180","110424889561518817619","0","metro working","Brandon Dsouza","","","","0","02 Jul 08:37 PM","1530544079180"
"1530544108273","107481846260148849927","0","yes (sent from Dadar Stn.)","RK Sawant","110424889561518817619","metro working","Brandon Dsouza","0","02 Jul 08:38 PM","1530544108273"
"1530544110490","108392830998682147299","0","no idea","Irshad Khatri","104545858037208314850","train status (sent from Kanjur Marg Stn.)","Siddhivinayak Vanam","0","02 Jul 08:38 PM","1530544110490"
"1530544110682","113922388943660074307","0","shud i continue journey from cst... (sent from Cst Stn.)","Mandar Chavan","","","","0","02 Jul 08:38 PM","1530544110682"
"1530544121979","113922388943660074307","0","trains possibly delayed (sent from Cst Stn.)","Mandar Chavan","","","","0","02 Jul 08:38 PM","1530544121979"
"1530544152137","112454105815546043162","0","train write time hai kya","Pankaj Kolte","","","","0","02 Jul 08:39 PM","1530544152137"
"1530544153098","110424889561518817619","0","thank you","Brandon Dsouza","107481846260148849927","yes (sent from Dadar Stn.)","RK Sawant","0","02 Jul 08:39 PM","1530544153098"
"1530544156379","108392830998682147299","0","waiting for cst slow.. kab aayegi? ","Irshad Khatri","","","","0","02 Jul 08:39 PM","1530544156379"
"1530544159743","114667266203281398517","0","8:30 Thane fast train left from platform no 5 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:39 PM","1530544159743"
"1530544166846","112973674563894510041","0","फिर से....!!!","Mitesh Raut","100678804603150842069","please start from self.... Do not cross track,  Do not have Ghutkha or pan masala while travelling in train,  Do not spit in train,  Think of others while people getting down from train,  Help other to guide if some one need information of  Railway stops.... kindly start from self it will help other (sent from Dadar Stn.)","joseph pinto","0","02 Jul 08:39 PM","1530544166846"
"1530544174395","114667266203281398517","0","8:30 Titwala slow train arrived on platform no 3 (sent from Cst Stn.)","CST User","","","","0","02 Jul 08:39 PM","1530544174395"
"1530544186000","110279102841758839833","1","Goregnawtocst","Janhvi Shigvan","","","","0","02 Jul 08:39 PM","1530544186000"
